non_performing_account_id,non_performing_amount,tier1,risk_weighted_assets,created_date,account_id,description
7963,199980,312926,930280,2022-04-19,16443,abc
33370,817798,170980,845035,2020-03-09,23970,xyz
9574,722755,645926,586249,2020-11-12,22312,xyz
20852,656404,760809,550177,2022-08-08,31658,xyz
28289,628139,139884,329235,2021-08-12,30578,abc
16867,509226,609189,470633,2021-04-18,31343,xyz
29794,663279,203792,685197,2023-03-18,3979,abc
11208,908963,621483,141296,2020-01-12,10442,xyz
10005,200306,206374,826084,2021-08-13,28173,abc
33957,998323,968948,829228,2022-09-30,23634,abc
28781,197264,481800,911408,2019-12-04,11173,abc
12980,529733,117384,236628,2021-02-16,2442,xyz
846,442475,486628,579625,2023-05-22,10986,abc
14585,185033,325413,304415,2022-06-04,5763,abc
26222,443359,523172,215018,2022-12-14,22346,abc
12711,231467,433415,659186,2019-12-23,7803,xyz
27135,159294,722732,412644,2021-11-15,33467,abc
27124,332296,542868,233070,2023-04-24,10221,abc
29514,150900,227201,733164,2021-01-05,33291,xyz
15033,724039,852721,513807,2022-06-19,39668,xyz
15583,818133,777886,377463,2022-05-11,35272,abc
14014,250569,873872,284700,2022-01-01,369,abc
14124,777935,786315,134554,2023-05-02,32981,xyz
12831,152789,402086,174002,2019-08-29,3398,abc
961,335260,747415,287718,2020-09-12,39339,abc
34268,814802,294919,896283,2023-07-11,901,abc
1812,130614,184045,658644,2019-09-09,34346,xyz
31360,568894,257389,600679,2021-10-19,34086,abc
25870,349604,207772,849456,2022-05-17,27653,xyz
3453,144593,510847,615613,2022-02-21,6874,abc
5090,578198,528582,653513,2019-11-09,23562,xyz
14508,565929,950740,746380,2020-10-21,32885,xyz
12043,643450,879641,807563,2022-07-13,14534,abc
16282,386399,649202,397031,2022-02-01,14684,xyz
10165,797473,383250,248138,2022-12-22,15186,xyz
8320,914703,595122,840881,2021-11-16,7409,xyz
32987,255297,763082,976638,2022-04-01,16176,xyz
19932,715271,730612,946913,2023-05-24,26519,abc
11608,853172,169713,659858,2021-06-03,30668,abc
28478,810397,666070,194410,2020-06-08,16738,xyz
9456,536053,325019,399754,2021-04-09,7783,abc
3498,127063,566313,578274,2023-02-04,34420,abc
13416,694492,398208,111048,2023-05-07,655,xyz
4683,759394,213052,308396,2019-09-23,30367,xyz
35565,896287,245946,303148,2021-04-26,18775,abc
4877,358288,423461,878124,2023-02-24,20644,abc
1472,797999,482495,153866,2022-07-23,33458,abc
31912,409720,840714,607632,2020-01-24,21622,abc
11396,522433,396294,516082,2023-03-07,38493,abc
21815,833164,601527,296406,2020-10-19,15409,xyz
33976,318222,791227,685619,2020-06-10,36531,xyz
8191,178483,562567,607725,2021-11-07,38130,xyz
7740,667031,831850,423419,2022-02-19,29323,abc
37026,126093,278633,813116,2022-04-28,3063,xyz
1080,256486,365866,152489,2019-10-12,14450,abc
36702,866036,326301,917590,2022-12-06,15882,abc
7347,176860,171424,767941,2021-08-11,10957,xyz
38504,513484,407771,261243,2020-10-15,30564,xyz
34314,397042,853133,898972,2022-12-06,41,xyz
32245,731108,431281,160713,2020-01-15,26371,xyz
20438,772749,813406,829205,2020-07-11,9691,xyz
4339,992957,660782,928648,2021-05-29,10704,abc
39273,589039,964600,729026,2021-07-17,12915,xyz
29192,467143,181090,204491,2021-11-25,13718,xyz
21660,475580,757144,943092,2021-09-07,26868,abc
39340,764389,937100,258794,2021-06-20,26922,abc
33479,568340,264095,158491,2023-06-19,26812,xyz
21953,907867,609357,145864,2021-05-17,25770,abc
21752,131329,880465,402129,2021-01-06,25964,abc
34670,292362,702448,885596,2022-08-02,34247,abc
5611,410006,463593,471783,2020-05-30,28431,xyz
34610,805857,754993,430376,2021-06-29,27280,abc
13273,997468,841466,916008,2021-10-24,2774,xyz
39737,792985,430375,380196,2022-04-20,36874,xyz
19669,808093,365469,793503,2021-02-06,15396,abc
9761,657332,908471,132796,2022-10-03,3280,abc
31668,295251,134452,618043,2021-04-27,22875,xyz
246,249234,864377,850762,2023-02-16,38993,abc
22750,706260,714095,170838,2023-04-18,4008,xyz
26768,694923,726072,345236,2019-12-16,3584,abc
39135,713883,193099,411613,2022-04-14,525,xyz
23336,429677,256951,757583,2021-06-03,30993,xyz
36276,730551,708997,609906,2022-06-26,27887,abc
31143,863407,966574,741510,2021-12-08,36954,abc
7932,650259,518965,843634,2020-05-30,10859,abc
28421,770343,315184,488952,2020-08-05,33352,abc
25015,509351,227160,185390,2021-04-06,5102,abc
26205,887717,918946,360044,2021-05-31,17543,xyz
34034,511493,510543,822027,2019-11-28,12355,abc
18727,276484,803394,497442,2020-05-18,29423,xyz
39498,665079,964703,149114,2020-11-13,735,abc
36866,298713,933634,459242,2021-01-07,28966,xyz
8728,175988,662365,823671,2020-06-03,14789,abc
283,548474,256242,749765,2023-03-17,34926,xyz
8787,242055,391709,957236,2020-02-05,25518,xyz
9652,245246,691084,789330,2019-07-27,7097,abc
11380,560014,837270,924817,2020-06-13,5719,xyz
13217,955951,730747,555485,2022-10-27,39241,xyz
35913,290230,693165,742520,2021-06-22,23425,abc
20279,230237,616114,692970,2020-06-28,5668,xyz
39896,236534,164751,603236,2021-03-05,9575,xyz
25101,721159,783842,632197,2020-02-01,13006,abc
30794,604324,860194,935495,2021-03-24,26426,abc
15070,579229,281118,823477,2022-03-11,8820,xyz
27910,553471,765813,652124,2021-02-15,14781,abc
22976,700810,670003,338707,2020-04-05,33352,abc
13059,853380,773551,880135,2022-04-06,39697,abc
24773,809372,873108,454710,2020-04-18,9552,abc
4400,630538,204747,835036,2023-04-02,34041,xyz
49,925473,600240,214200,2022-12-16,5928,abc
27249,706466,453205,326125,2022-11-07,28860,xyz
33228,773695,342767,466588,2019-11-18,38180,abc
17142,288935,895775,192083,2022-07-10,29431,xyz
26275,903667,837771,396632,2021-06-05,28477,abc
31160,132828,181980,571301,2019-12-05,35507,xyz
13665,124985,725093,576574,2023-07-15,39509,xyz
24933,324853,755051,646022,2023-05-27,14910,abc
28252,244030,245898,123311,2020-06-29,11951,abc
8603,855056,390437,406672,2023-04-26,6736,xyz
7176,261158,617879,521126,2021-11-19,2152,xyz
1403,566783,123836,208085,2020-10-22,4436,abc
30646,968753,751847,464945,2023-05-23,1144,abc
6927,910641,886348,147428,2022-01-05,19546,abc
23365,757530,699992,874003,2019-10-07,30165,xyz
12379,586258,937494,327156,2021-10-14,17710,abc
705,661680,620141,667492,2019-08-23,19685,abc
27200,833984,941181,958624,2022-09-10,17420,xyz
14702,241890,245691,434232,2020-05-05,922,abc
15994,191523,437530,921315,2020-05-13,7900,abc
22123,164919,331698,448406,2023-01-05,39640,xyz
29857,221474,119874,547064,2022-02-05,29095,xyz
26965,358753,594810,304181,2021-04-06,20448,xyz
4862,471375,765773,187999,2022-09-20,35538,xyz
18985,613269,705451,334270,2022-09-23,11481,abc
32929,590888,229325,161365,2020-07-11,33606,xyz
9458,772659,246242,632967,2023-03-22,34300,abc
25929,743576,157150,735363,2021-03-18,21896,abc
11774,376838,270377,446536,2022-11-22,3972,abc
18432,791496,899687,400238,2022-01-11,23384,abc
22502,741194,617606,163245,2023-03-04,34710,abc
22841,220491,999870,961018,2023-02-14,18174,abc
34190,565935,711240,170746,2023-07-06,23696,xyz
21619,420173,391572,166840,2019-11-03,7391,abc
26002,450606,551788,143767,2022-09-13,18282,xyz
33754,980268,350138,996531,2021-12-11,16183,xyz
13772,710484,535458,799559,2020-09-09,39088,xyz
10563,879709,631745,381608,2021-06-28,17325,abc
18552,539976,316384,890429,2022-09-17,6350,xyz
26964,293021,261868,389339,2019-07-30,36346,abc
37935,629107,471694,805652,2020-02-01,39175,abc
12484,710258,640260,579136,2023-06-24,19376,xyz
6606,188200,876990,445756,2022-04-23,33911,xyz
8662,151911,712497,730949,2022-08-05,12239,xyz
24922,182597,802635,792619,2022-03-03,22754,xyz
22469,211269,323935,454756,2020-09-08,8846,xyz
30338,759601,632397,998184,2021-10-07,1638,xyz
32902,610011,933398,613182,2021-11-10,14524,xyz
28505,191381,284587,525171,2022-09-21,30833,xyz
7155,809929,898768,141275,2020-03-05,34356,xyz
1313,142671,995211,687760,2021-09-12,38762,xyz
38310,898450,905410,851335,2020-01-27,39270,abc
6472,722854,768810,147172,2023-03-02,32722,abc
18052,931334,213273,370957,2022-03-06,11097,abc
34095,943509,709139,815218,2021-04-08,10623,xyz
4936,983996,426863,729185,2021-05-05,29672,abc
18336,728785,772219,244346,2022-01-13,25806,xyz
19786,796226,697295,104935,2021-07-27,34797,abc
38943,331567,312288,220848,2019-09-30,30631,xyz
18593,253123,734286,647768,2021-03-05,20988,xyz
6433,692424,755068,427033,2023-03-31,23951,xyz
5079,854695,893650,815417,2019-08-06,30707,abc
20442,597062,994167,536027,2020-05-25,30380,abc
950,705478,304188,979220,2023-04-27,21855,abc
9154,845061,159274,479673,2022-02-21,19744,xyz
8034,304610,590265,929069,2022-07-07,17765,abc
18781,956865,316601,428508,2019-10-26,29288,abc
38085,274466,713126,812907,2019-08-16,25883,xyz
17066,724561,934910,683462,2020-03-14,30544,abc
17657,243475,984706,922329,2022-04-07,6030,abc
6991,503986,734752,221159,2020-02-02,39441,xyz
7606,325912,723363,429279,2020-04-07,8012,abc
27682,889413,162729,151146,2021-02-09,5737,xyz
28821,882940,502355,947934,2023-04-07,26558,abc
3247,358785,366438,517066,2020-11-26,39627,abc
2019,436670,783222,229804,2023-01-20,155,abc
25715,304401,739455,581439,2020-08-15,24179,abc
11887,696594,458013,320697,2020-05-07,7964,abc
4174,642022,894077,661974,2022-01-03,38213,abc
14889,396963,783788,130391,2019-12-19,18210,abc
16147,979550,342446,368431,2023-03-21,30317,xyz
29432,656811,871366,512741,2021-03-08,37326,abc
26590,258437,696243,501271,2020-02-04,19185,xyz
12385,172605,840447,842527,2020-06-01,28852,xyz
30051,475185,763151,763037,2023-05-16,26058,abc
9134,492981,122788,834712,2022-05-17,34534,abc
12528,120317,197737,382800,2022-04-17,36914,abc
29420,692274,962790,507150,2022-01-19,26107,abc
24743,891685,806488,348154,2021-06-06,38288,abc
25631,713191,906485,167969,2023-06-17,4389,xyz
38099,486081,618869,962308,2020-06-21,32531,abc
5699,809604,876715,270467,2022-04-17,11980,abc
6787,826800,335190,355389,2019-07-30,34044,xyz
4386,361565,782324,258980,2023-03-30,39609,abc
14,121234,641189,193744,2022-02-14,2611,abc
18978,465292,379752,779168,2019-08-02,24482,xyz
29330,260140,548613,451886,2022-12-18,31744,xyz
24460,475458,112231,902522,2019-11-21,35009,xyz
37639,675844,718554,672803,2022-01-08,21590,xyz
32592,407337,709696,475432,2020-08-17,20315,abc
30629,115860,272602,430882,2019-12-11,8702,xyz
15952,280142,837097,542436,2021-04-04,7827,xyz
515,131549,354163,392294,2022-06-28,38169,abc
27094,553906,202879,918819,2020-09-20,24817,abc
13211,517819,939576,941319,2022-08-03,10104,abc
15363,749326,394257,153511,2021-05-30,6095,xyz
36797,469136,176796,494503,2020-07-08,36192,abc
17350,108780,468372,329270,2021-09-09,33120,abc
12953,400596,460185,400992,2023-07-19,17544,xyz
21497,959460,762674,489931,2020-12-09,20268,xyz
20570,616594,419558,955949,2020-04-26,33170,xyz
6687,152272,286853,434203,2023-02-09,2062,xyz
1761,995096,297377,929816,2020-06-28,39496,abc
9967,189074,971262,193919,2020-07-18,37979,xyz
17437,570745,269424,208758,2021-06-16,13881,abc
33896,694887,138756,946180,2022-10-07,2822,xyz
5976,307788,307796,180897,2020-01-05,37348,abc
26270,492642,468612,844314,2021-08-22,33765,xyz
22418,376050,342133,753721,2021-07-19,22373,abc
28840,395161,502780,806935,2023-04-13,11570,xyz
36468,985455,815422,816175,2020-10-06,26574,abc
19562,401316,587741,998009,2020-09-08,14788,xyz
26485,842829,795248,819656,2021-11-04,16830,abc
35704,922783,459597,275938,2023-07-18,17552,xyz
16090,689578,953393,399975,2022-05-20,38937,xyz
16686,334833,549210,152888,2021-10-01,16474,xyz
7953,580929,149498,547168,2022-05-29,15396,abc
21192,454828,563477,427186,2021-02-24,9996,abc
32673,132046,495021,457760,2022-09-09,9764,xyz
14254,298890,443788,656012,2022-08-20,3763,abc
794,112690,566009,825655,2020-02-21,12731,abc
6714,638660,105994,661597,2021-09-03,23519,xyz
13611,322761,862693,975400,2021-05-09,5918,abc
11573,559437,165701,706853,2020-02-05,1054,abc
23061,877044,582827,370338,2020-08-14,8517,abc
8235,206758,551190,997245,2021-10-01,16588,abc
31313,885292,287860,755229,2019-09-07,24517,abc
28540,549980,206491,346097,2021-01-21,37311,abc
8572,326197,768220,171833,2022-01-14,26700,xyz
31540,555377,440166,904861,2020-10-28,27022,xyz
8206,929401,886747,675158,2020-07-15,32931,abc
26568,719075,720753,937046,2020-01-31,26125,abc
11450,686855,656440,208576,2020-10-25,19026,abc
3531,787050,197135,363679,2021-11-02,29928,abc
19479,654130,905275,880180,2021-04-17,5295,abc
12325,577737,588412,559832,2020-02-16,39129,xyz
33972,695116,670212,166868,2023-05-23,23639,xyz
12858,475305,481545,191136,2022-06-05,35782,xyz
6872,513440,427571,308526,2022-05-02,30144,xyz
24291,315938,857689,568393,2019-12-07,37371,abc
28544,897589,910468,874100,2021-12-01,14871,xyz
36132,690764,671793,255579,2023-05-05,26305,abc
34396,401734,577859,399180,2022-01-06,16282,abc
17543,263545,637307,568306,2019-08-19,25953,xyz
15490,421437,531465,406984,2020-03-10,4401,abc
10525,995462,493261,887209,2021-10-08,35904,xyz
29062,773440,662306,359979,2022-01-20,6709,xyz
35138,539019,688248,182320,2021-10-24,16996,xyz
36150,265874,766258,346327,2019-10-05,24831,xyz
21657,696217,489790,439609,2020-05-04,16638,abc
4271,524938,899211,434330,2022-10-29,38256,xyz
24668,851928,297694,100833,2019-08-24,21216,abc
26246,338866,127263,224147,2023-02-20,12208,xyz
17417,835400,798541,377606,2022-01-23,11073,xyz
2897,957600,692116,900940,2020-04-25,8216,abc
32858,870122,747603,992407,2022-09-14,23466,abc
5166,396809,230408,395031,2020-05-11,23151,xyz
1511,853591,462574,965167,2021-07-26,138,abc
28574,109564,707604,460134,2023-03-31,32031,xyz
4147,663719,321161,989775,2023-02-24,36078,xyz
35350,722738,418160,800169,2022-06-10,22382,xyz
2904,804450,905147,699926,2020-06-09,37367,xyz
13352,464861,461261,476870,2022-06-15,13498,xyz
39008,650292,904597,938303,2022-08-25,17166,abc
15111,471701,786698,568943,2020-12-14,23910,abc
6639,678297,551251,712412,2019-08-15,24731,abc
10270,481054,948425,530525,2021-01-30,29536,xyz
6870,719974,583442,317595,2022-10-17,10628,abc
7394,271804,958868,405154,2021-04-29,39197,abc
7938,560796,393734,202293,2022-09-14,34104,xyz
38040,748187,392108,450038,2021-01-20,15070,xyz
4743,325047,671128,485826,2021-01-09,24967,xyz
37518,226361,337057,889392,2020-02-01,12574,xyz
19740,167564,171156,844709,2021-02-04,4798,xyz
36530,741449,864521,815452,2023-01-30,507,abc
26957,623479,386980,722902,2022-07-20,37291,abc
16113,423000,639054,454224,2022-11-06,4501,xyz
26702,954457,840556,609530,2021-02-12,15980,xyz
32748,175719,410996,305639,2023-07-13,15457,abc
22093,247789,771568,606920,2023-05-01,39513,xyz
27171,818874,507978,255164,2021-12-21,2701,abc
17989,774239,877654,375406,2023-02-16,33412,xyz
30099,852385,561116,415711,2019-10-25,25117,xyz
15280,225236,388291,646150,2022-06-12,31436,xyz
33207,808174,803739,226028,2020-07-28,34577,abc
2916,601355,761495,104831,2019-09-01,17765,xyz
12288,158752,153561,776877,2022-11-16,7392,abc
39361,570950,775655,485360,2021-08-25,7040,abc
33705,314278,387787,335782,2022-09-11,2808,abc
37533,268193,929554,299413,2021-09-02,29112,xyz
32585,708794,238790,976243,2022-09-05,25104,xyz
39646,337561,304600,290346,2023-05-12,7183,xyz
14792,104876,765372,639000,2020-04-08,39181,abc
21286,678981,589725,174149,2020-06-29,32430,abc
4890,216325,865069,916267,2022-01-12,29251,abc
19291,473902,343486,913949,2022-11-13,24874,abc
27853,203251,991000,602107,2019-12-06,22757,xyz
33226,899496,172307,863170,2022-05-23,28490,abc
23683,154313,635003,249452,2023-04-11,663,abc
19223,764064,909078,282374,2020-02-27,29883,abc
13924,672798,902627,926548,2022-11-14,35254,xyz
11034,445876,544347,171659,2020-02-05,11780,xyz
5278,779283,464902,575965,2023-03-01,27619,xyz
26160,670049,669177,776393,2021-09-21,20639,xyz
21951,810579,335672,827540,2021-11-27,30568,abc
9364,955835,293773,678180,2020-08-23,11108,abc
28436,327079,940472,475029,2021-05-02,8501,xyz
4941,637706,286104,917638,2020-07-17,28111,abc
38025,583291,192532,388942,2022-06-07,29920,abc
3435,913527,786683,278058,2023-01-16,23800,abc
31928,901472,644711,873267,2021-07-26,24531,abc
35781,842879,431851,476912,2022-10-16,24802,xyz
35803,331456,242926,566861,2020-08-01,27926,abc
1456,879015,272926,902613,2019-10-06,34472,xyz
1049,778310,934630,888195,2021-05-13,10432,xyz
506,559228,251921,954056,2021-11-11,20712,abc
28170,406243,914314,949328,2020-07-15,31966,xyz
32159,427606,302548,788646,2023-03-25,39094,abc
7075,921804,388043,923741,2020-08-17,20035,abc
12849,427622,320478,362902,2019-10-13,34170,abc
13982,750674,161585,698457,2022-09-08,15422,abc
6690,757408,163964,865116,2020-04-06,29400,abc
17608,539574,945204,844149,2023-02-23,18018,xyz
34447,579366,552610,589360,2022-09-16,19952,xyz
38903,445735,361042,794180,2020-10-29,19267,xyz
19720,332396,741384,253505,2021-05-10,7004,xyz
13609,305640,202940,129848,2022-02-21,13017,abc
31473,339854,306055,983530,2020-12-29,8202,abc
4814,919261,773268,992093,2021-12-13,17531,xyz
34682,771848,762372,451346,2021-06-03,17066,xyz
24316,488293,566865,848860,2020-01-30,6802,xyz
31480,411093,854270,627790,2022-12-16,6872,xyz
6496,770665,787277,679633,2022-12-11,37104,xyz
8793,603947,995020,294801,2022-02-05,14876,xyz
3655,129754,338420,815694,2020-12-21,29597,xyz
3168,400705,376192,692954,2022-03-26,11812,xyz
5383,257560,101308,849258,2020-07-02,33898,abc
15590,553008,814751,206489,2023-04-23,14592,xyz
38369,536922,267762,202297,2023-05-20,8209,xyz
14491,648034,316798,907606,2019-10-02,5443,abc
17028,748793,963318,641804,2020-12-14,26881,abc
8100,489386,911698,172141,2022-08-13,2654,abc
6136,720016,951181,159195,2023-05-01,39616,xyz
26663,156601,390593,958682,2023-04-20,3261,abc
15046,270863,582437,352247,2023-05-05,21082,abc
5421,854774,175746,859738,2019-09-29,37155,abc
31708,599525,289169,653716,2019-07-30,18524,xyz
5551,219148,439580,962146,2021-09-18,25055,xyz
14816,686134,839047,543729,2022-05-23,37510,xyz
25210,934735,901648,913569,2021-07-03,11368,xyz
11425,489134,705425,952456,2019-09-25,19306,xyz
12484,311535,366461,775733,2019-11-23,24893,abc
15509,385657,227791,426801,2020-01-31,22920,xyz
26003,182735,995169,101091,2019-10-02,23265,abc
16089,422820,701743,921378,2023-04-20,550,xyz
18894,593085,549457,832272,2022-08-28,19685,abc
32403,296741,592348,780735,2020-07-13,25812,xyz
5425,960062,103559,554537,2021-11-15,28239,xyz
13692,624482,149131,584474,2023-03-29,37116,xyz
3871,665342,541772,286933,2023-04-13,25067,xyz
32390,534632,763603,772370,2019-11-07,34179,xyz
30391,850491,364174,186962,2022-08-18,34817,xyz
2925,259879,841059,432054,2023-03-21,17256,abc
5084,680780,966125,491481,2022-12-04,23828,xyz
14432,202554,244244,286917,2021-07-27,14929,abc
32271,423721,501353,438225,2021-09-02,37753,xyz
14965,565275,806751,687184,2020-03-11,33699,xyz
9057,936943,915748,711060,2020-11-15,29744,abc
18709,297805,811752,842354,2021-04-25,25164,xyz
6027,845346,681712,190547,2022-06-28,19568,xyz
36161,853861,971986,761972,2021-11-30,3827,abc
16087,136807,846333,170577,2023-07-02,15062,xyz
23244,605621,626026,199841,2020-07-12,20234,xyz
8661,462975,794349,808810,2020-08-13,3199,abc
14027,981487,430005,565634,2020-05-25,26654,xyz
30675,786932,147697,662186,2020-01-25,3703,abc
20505,323259,136879,616911,2021-03-08,18054,xyz
31222,164897,969764,380995,2022-11-30,9302,xyz
29817,896814,720199,948921,2021-04-09,14973,abc
18441,698213,638357,686291,2021-05-02,2950,abc
2391,869944,740872,946301,2022-05-27,17013,abc
14226,571061,928942,510336,2019-12-22,23394,xyz
9778,763647,983079,430185,2019-12-24,29902,xyz
