account_id,requested_date,date_issued,ready_date,delivery_date,check_number_from,check_number_to
1956,2023-02-02,2023-02-12,2023-02-14,2023-02-19,101390,101440
1611,2022-09-12,2022-09-22,2022-09-24,2022-09-29,105227,105277
7900,2022-03-13,2022-03-23,2022-03-25,2022-03-30,103235,103265
23536,2023-02-02,2023-02-12,2023-02-14,2023-02-19,105465,105515
22857,2022-04-13,2022-04-23,2022-04-25,2022-04-30,109802,109832
9230,2022-09-22,2022-10-02,2022-10-04,2022-10-09,109929,109949
21339,2023-03-11,2023-03-21,2023-03-23,2023-03-28,104068,104118
15266,2022-02-26,2022-03-08,2022-03-10,2022-03-15,103172,103222
28058,2022-10-22,2022-11-01,2022-11-03,2022-11-08,107911,107961
25928,2022-12-06,2022-12-16,2022-12-18,2022-12-23,103683,103733
7010,2022-07-27,2022-08-06,2022-08-08,2022-08-13,107330,107360
23797,2022-10-19,2022-10-29,2022-10-31,2022-11-05,102597,102617
10104,2022-08-30,2022-09-09,2022-09-11,2022-09-16,107146,107166
26444,2023-02-20,2023-03-02,2023-03-04,2023-03-09,106635,106645
13828,2023-01-01,2023-01-11,2023-01-13,2023-01-18,107399,107449
4437,2022-03-25,2022-04-04,2022-04-06,2022-04-11,101600,101620
15629,2022-10-29,2022-11-08,2022-11-10,2022-11-15,104105,104135
20673,2023-05-13,2023-05-23,2023-05-25,2023-05-30,102199,102249
31250,2023-03-18,2023-03-28,2023-03-30,2023-04-04,109208,109238
2550,2022-12-14,2022-12-24,2022-12-26,2022-12-31,107155,107185
22739,2022-06-11,2022-06-21,2022-06-23,2022-06-28,104423,104443
18602,2023-04-12,2023-04-22,2023-04-24,2023-04-29,102947,102977
12969,2022-04-09,2022-04-19,2022-04-21,2022-04-26,102770,102800
2353,2022-07-09,2022-07-19,2022-07-21,2022-07-26,100267,100297
31227,2022-12-02,2022-12-12,2022-12-14,2022-12-19,101516,101566
24658,2023-03-10,2023-03-20,2023-03-22,2023-03-27,108101,108131
18637,2022-12-20,2022-12-30,2023-01-01,2023-01-06,106734,106744
16231,2022-02-23,2022-03-05,2022-03-07,2022-03-12,100339,100389
30188,2022-10-12,2022-10-22,2022-10-24,2022-10-29,101084,101134
33341,2022-12-06,2022-12-16,2022-12-18,2022-12-23,102053,102063
12576,2022-11-02,2022-11-12,2022-11-14,2022-11-19,101359,101389
32160,2022-06-21,2022-07-01,2022-07-03,2022-07-08,103243,103293
1416,2022-05-16,2022-05-26,2022-05-28,2022-06-02,109832,109882
4068,2022-02-14,2022-02-24,2022-02-26,2022-03-03,109684,109714
13630,2022-11-20,2022-11-30,2022-12-02,2022-12-07,106143,106173
20738,2022-06-17,2022-06-27,2022-06-29,2022-07-04,108678,108698
12130,2022-07-05,2022-07-15,2022-07-17,2022-07-22,107398,107418
6544,2022-09-27,2022-10-07,2022-10-09,2022-10-14,106802,106852
27907,2022-04-27,2022-05-07,2022-05-09,2022-05-14,106783,106813
9053,2022-08-22,2022-09-01,2022-09-03,2022-09-08,104072,104122
18366,2023-02-08,2023-02-18,2023-02-20,2023-02-25,103994,104044
16264,2022-03-19,2022-03-29,2022-03-31,2022-04-05,107374,107424
6647,2022-11-29,2022-12-09,2022-12-11,2022-12-16,107473,107483
11699,2023-04-16,2023-04-26,2023-04-28,2023-05-03,104933,104953
10982,2022-12-10,2022-12-20,2022-12-22,2022-12-27,101150,101160
3548,2022-07-02,2022-07-12,2022-07-14,2022-07-19,101088,101108
19027,2022-03-05,2022-03-15,2022-03-17,2022-03-22,108045,108095
9162,2022-10-28,2022-11-07,2022-11-09,2022-11-14,110665,110675
13450,2022-04-26,2022-05-06,2022-05-08,2022-05-13,106667,106697
31680,2022-02-09,2022-02-19,2022-02-21,2022-02-26,110936,110986
32422,2022-09-26,2022-10-06,2022-10-08,2022-10-13,101334,101354
7734,2022-12-04,2022-12-14,2022-12-16,2022-12-21,100902,100952
14584,2023-05-23,2023-06-02,2023-06-04,2023-06-09,102753,102803
18781,2023-05-08,2023-05-18,2023-05-20,2023-05-25,110404,110424
25011,2023-01-29,2023-02-08,2023-02-10,2023-02-15,106969,106999
26111,2022-06-16,2022-06-26,2022-06-28,2022-07-03,109531,109541
19291,2023-02-07,2023-02-17,2023-02-19,2023-02-24,106645,106665
6204,2022-11-26,2022-12-06,2022-12-08,2022-12-13,109242,109272
789,2022-09-02,2022-09-12,2022-09-14,2022-09-19,104253,104263
20845,2022-03-15,2022-03-25,2022-03-27,2022-04-01,111208,111228
16336,2023-02-22,2023-03-04,2023-03-06,2023-03-11,109097,109107
5910,2022-07-02,2022-07-12,2022-07-14,2022-07-19,108627,108647
10793,2022-12-05,2022-12-15,2022-12-17,2022-12-22,106205,106255
31089,2023-02-10,2023-02-20,2023-02-22,2023-02-27,103548,103558
14177,2022-07-08,2022-07-18,2022-07-20,2022-07-25,101711,101761
12526,2022-07-24,2022-08-03,2022-08-05,2022-08-10,108722,108732
28578,2022-11-16,2022-11-26,2022-11-28,2022-12-03,105196,105246
511,2023-05-18,2023-05-28,2023-05-30,2023-06-04,104864,104884
30638,2022-07-17,2022-07-27,2022-07-29,2022-08-03,109738,109768
33014,2022-06-09,2022-06-19,2022-06-21,2022-06-26,107507,107537
6494,2022-07-09,2022-07-19,2022-07-21,2022-07-26,102173,102203
32503,2023-05-09,2023-05-19,2023-05-21,2023-05-26,100298,100308
16416,2022-08-21,2022-08-31,2022-09-02,2022-09-07,101804,101814
18534,2023-02-15,2023-02-25,2023-02-27,2023-03-04,109816,109836
23933,2023-01-03,2023-01-13,2023-01-15,2023-01-20,105018,105048
28423,2022-02-24,2022-03-06,2022-03-08,2022-03-13,108854,108864
22984,2023-02-16,2023-02-26,2023-02-28,2023-03-05,105056,105076
28698,2022-04-21,2022-05-01,2022-05-03,2022-05-08,111184,111204
30933,2023-01-05,2023-01-15,2023-01-17,2023-01-22,105376,105386
2048,2023-04-18,2023-04-28,2023-04-30,2023-05-05,108659,108669
26928,2023-03-19,2023-03-29,2023-03-31,2023-04-05,105442,105492
16622,2022-02-11,2022-02-21,2022-02-23,2022-02-28,101281,101291
16358,2022-10-11,2022-10-21,2022-10-23,2022-10-28,100876,100886
16212,2022-12-22,2023-01-01,2023-01-03,2023-01-08,107862,107872
2691,2023-06-01,2023-06-11,2023-06-13,2023-06-18,100577,100607
13973,2023-05-27,2023-06-06,2023-06-08,2023-06-13,104997,105027
28090,2023-04-13,2023-04-23,2023-04-25,2023-04-30,107590,107620
29258,2022-03-07,2022-03-17,2022-03-19,2022-03-24,106328,106348
7754,2022-02-08,2022-02-18,2022-02-20,2022-02-25,108877,108927
17906,2023-02-26,2023-03-08,2023-03-10,2023-03-15,109602,109612
30822,2023-01-06,2023-01-16,2023-01-18,2023-01-23,111213,111233
14788,2022-04-08,2022-04-18,2022-04-20,2022-04-25,109861,109891
29508,2023-04-29,2023-05-09,2023-05-11,2023-05-16,109630,109650
30124,2022-07-27,2022-08-06,2022-08-08,2022-08-13,105420,105470
27026,2022-06-16,2022-06-26,2022-06-28,2022-07-03,105960,105990
22775,2023-03-29,2023-04-08,2023-04-10,2023-04-15,101592,101642
18919,2022-11-28,2022-12-08,2022-12-10,2022-12-15,109915,109945
30734,2023-03-20,2023-03-30,2023-04-01,2023-04-06,108404,108414
21320,2023-01-09,2023-01-19,2023-01-21,2023-01-26,108059,108089
29112,2022-12-13,2022-12-23,2022-12-25,2022-12-30,101450,101460
28846,2022-11-18,2022-11-28,2022-11-30,2022-12-05,104570,104580
30031,2022-05-19,2022-05-29,2022-05-31,2022-06-05,107954,107964
11581,2022-05-11,2022-05-21,2022-05-23,2022-05-28,105999,106049
25503,2022-09-03,2022-09-13,2022-09-15,2022-09-20,106574,106584
27362,2022-02-19,2022-03-01,2022-03-03,2022-03-08,103241,103251
20427,2022-12-20,2022-12-30,2023-01-01,2023-01-06,101438,101488
11161,2022-09-10,2022-09-20,2022-09-22,2022-09-27,102264,102284
9686,2022-08-22,2022-09-01,2022-09-03,2022-09-08,105712,105742
23651,2023-05-27,2023-06-06,2023-06-08,2023-06-13,106564,106584
3699,2022-09-06,2022-09-16,2022-09-18,2022-09-23,106848,106898
26995,2022-03-27,2022-04-06,2022-04-08,2022-04-13,105202,105252
9484,2022-03-19,2022-03-29,2022-03-31,2022-04-05,109327,109357
1677,2022-09-11,2022-09-21,2022-09-23,2022-09-28,104839,104889
22514,2023-03-01,2023-03-11,2023-03-13,2023-03-18,100472,100502
5771,2023-06-01,2023-06-11,2023-06-13,2023-06-18,107069,107099
1845,2023-05-03,2023-05-13,2023-05-15,2023-05-20,108562,108612
13235,2022-07-12,2022-07-22,2022-07-24,2022-07-29,108851,108871
14459,2023-04-09,2023-04-19,2023-04-21,2023-04-26,110603,110653
27266,2022-03-19,2022-03-29,2022-03-31,2022-04-05,106308,106328
19321,2023-05-05,2023-05-15,2023-05-17,2023-05-22,100313,100333
31421,2023-04-19,2023-04-29,2023-05-01,2023-05-06,110185,110235
2655,2022-03-06,2022-03-16,2022-03-18,2022-03-23,106098,106148
15336,2022-08-10,2022-08-20,2022-08-22,2022-08-27,108395,108405
9963,2022-08-08,2022-08-18,2022-08-20,2022-08-25,110941,110961
20584,2022-11-03,2022-11-13,2022-11-15,2022-11-20,110117,110147
25052,2022-06-20,2022-06-30,2022-07-02,2022-07-07,109843,109893
33089,2022-05-13,2022-05-23,2022-05-25,2022-05-30,108061,108071
26120,2022-05-18,2022-05-28,2022-05-30,2022-06-04,111003,111033
1158,2022-09-12,2022-09-22,2022-09-24,2022-09-29,108245,108265
20023,2022-10-04,2022-10-14,2022-10-16,2022-10-21,101353,101403
7372,2023-05-18,2023-05-28,2023-05-30,2023-06-04,106372,106402
4147,2023-04-13,2023-04-23,2023-04-25,2023-04-30,105131,105161
701,2022-07-02,2022-07-12,2022-07-14,2022-07-19,102659,102689
23881,2022-09-27,2022-10-07,2022-10-09,2022-10-14,111139,111149
22993,2023-05-21,2023-05-31,2023-06-02,2023-06-07,101860,101880
28912,2022-10-21,2022-10-31,2022-11-02,2022-11-07,102835,102855
49,2023-02-14,2023-02-24,2023-02-26,2023-03-03,106870,106920
7437,2023-03-04,2023-03-14,2023-03-16,2023-03-21,104563,104583
9761,2023-03-29,2023-04-08,2023-04-10,2023-04-15,108251,108261
7315,2023-05-28,2023-06-07,2023-06-09,2023-06-14,109181,109191
7370,2022-06-25,2022-07-05,2022-07-07,2022-07-12,105271,105301
16752,2023-05-16,2023-05-26,2023-05-28,2023-06-02,106538,106588
16161,2022-05-28,2022-06-07,2022-06-09,2022-06-14,110525,110535
6889,2023-02-03,2023-02-13,2023-02-15,2023-02-20,100607,100617
19103,2022-11-23,2022-12-03,2022-12-05,2022-12-10,101494,101514
24504,2022-03-11,2022-03-21,2022-03-23,2022-03-28,106088,106118
30492,2023-03-02,2023-03-12,2023-03-14,2023-03-19,104016,104066
16776,2022-03-29,2022-04-08,2022-04-10,2022-04-15,107542,107562
14734,2022-03-17,2022-03-27,2022-03-29,2022-04-03,106137,106157
17168,2023-04-17,2023-04-27,2023-04-29,2023-05-04,103146,103166
20619,2022-06-20,2022-06-30,2022-07-02,2022-07-07,106827,106847
24189,2023-01-24,2023-02-03,2023-02-05,2023-02-10,106593,106603
11507,2022-03-02,2022-03-12,2022-03-14,2022-03-19,100904,100924
33211,2022-06-14,2022-06-24,2022-06-26,2022-07-01,102954,102974
12017,2022-05-21,2022-05-31,2022-06-02,2022-06-07,106428,106448
26855,2022-06-06,2022-06-16,2022-06-18,2022-06-23,101701,101731
18904,2023-02-21,2023-03-03,2023-03-05,2023-03-10,107240,107260
14890,2022-06-02,2022-06-12,2022-06-14,2022-06-19,110882,110932
21409,2022-08-11,2022-08-21,2022-08-23,2022-08-28,109117,109127
19137,2022-10-14,2022-10-24,2022-10-26,2022-10-31,103741,103771
17430,2023-01-03,2023-01-13,2023-01-15,2023-01-20,105691,105701
4550,2022-11-07,2022-11-17,2022-11-19,2022-11-24,110717,110727
15224,2022-07-25,2022-08-04,2022-08-06,2022-08-11,101494,101524
25115,2022-10-13,2022-10-23,2022-10-25,2022-10-30,102538,102568
8411,2022-04-09,2022-04-19,2022-04-21,2022-04-26,101151,101161
7141,2023-04-28,2023-05-08,2023-05-10,2023-05-15,110277,110297
4982,2022-06-28,2022-07-08,2022-07-10,2022-07-15,102383,102393
9820,2022-11-14,2022-11-24,2022-11-26,2022-12-01,104860,104890
30317,2023-01-09,2023-01-19,2023-01-21,2023-01-26,108608,108658
30275,2022-06-29,2022-07-09,2022-07-11,2022-07-16,105026,105036
3891,2023-05-16,2023-05-26,2023-05-28,2023-06-02,109444,109464
6849,2022-04-26,2022-05-06,2022-05-08,2022-05-13,100519,100569
22978,2022-09-08,2022-09-18,2022-09-20,2022-09-25,103337,103347
21395,2022-09-11,2022-09-21,2022-09-23,2022-09-28,108181,108191
31247,2022-09-02,2022-09-12,2022-09-14,2022-09-19,101344,101394
16328,2022-05-10,2022-05-20,2022-05-22,2022-05-27,109723,109743
14365,2022-02-26,2022-03-08,2022-03-10,2022-03-15,108569,108619
19902,2022-07-25,2022-08-04,2022-08-06,2022-08-11,110837,110887
19748,2023-03-25,2023-04-04,2023-04-06,2023-04-11,103641,103671
30181,2023-02-02,2023-02-12,2023-02-14,2023-02-19,104498,104508
3274,2022-07-12,2022-07-22,2022-07-24,2022-07-29,107349,107379
9787,2022-03-24,2022-04-03,2022-04-05,2022-04-10,108092,108142
27831,2022-08-14,2022-08-24,2022-08-26,2022-08-31,105762,105812
26447,2022-12-28,2023-01-07,2023-01-09,2023-01-14,109087,109107
11636,2023-03-26,2023-04-05,2023-04-07,2023-04-12,109632,109642
25576,2023-03-10,2023-03-20,2023-03-22,2023-03-27,102221,102251
8615,2023-03-06,2023-03-16,2023-03-18,2023-03-23,106190,106200
496,2022-03-23,2022-04-02,2022-04-04,2022-04-09,111208,111258
26686,2023-04-23,2023-05-03,2023-05-05,2023-05-10,107940,107970
5276,2022-03-06,2022-03-16,2022-03-18,2022-03-23,104323,104353
15540,2022-09-03,2022-09-13,2022-09-15,2022-09-20,109668,109718
8454,2022-03-23,2022-04-02,2022-04-04,2022-04-09,104344,104354
30483,2022-08-29,2022-09-08,2022-09-10,2022-09-15,107395,107445
5312,2022-08-05,2022-08-15,2022-08-17,2022-08-22,105954,105974
28803,2022-06-08,2022-06-18,2022-06-20,2022-06-25,107321,107371
26593,2022-09-16,2022-09-26,2022-09-28,2022-10-03,105486,105516
25367,2022-11-20,2022-11-30,2022-12-02,2022-12-07,102609,102619
4152,2022-04-04,2022-04-14,2022-04-16,2022-04-21,107185,107235
25964,2023-05-09,2023-05-19,2023-05-21,2023-05-26,110269,110279
21425,2022-12-15,2022-12-25,2022-12-27,2023-01-01,109618,109638
24277,2022-07-10,2022-07-20,2022-07-22,2022-07-27,101437,101487
11643,2022-05-17,2022-05-27,2022-05-29,2022-06-03,102990,103020
26902,2022-07-12,2022-07-22,2022-07-24,2022-07-29,101926,101976
13176,2023-03-16,2023-03-26,2023-03-28,2023-04-02,111230,111260
2890,2023-03-05,2023-03-15,2023-03-17,2023-03-22,107040,107060
23943,2023-05-02,2023-05-12,2023-05-14,2023-05-19,105032,105082
2029,2022-12-15,2022-12-25,2022-12-27,2023-01-01,106823,106873
13111,2023-03-13,2023-03-23,2023-03-25,2023-03-30,100871,100901
18864,2022-05-14,2022-05-24,2022-05-26,2022-05-31,102157,102177
18704,2022-05-14,2022-05-24,2022-05-26,2022-05-31,104021,104051
17996,2022-08-10,2022-08-20,2022-08-22,2022-08-27,110997,111047
3300,2022-09-02,2022-09-12,2022-09-14,2022-09-19,108545,108565
11949,2022-04-27,2022-05-07,2022-05-09,2022-05-14,105619,105669
19136,2022-10-15,2022-10-25,2022-10-27,2022-11-01,110079,110109
15670,2023-04-12,2023-04-22,2023-04-24,2023-04-29,100324,100374
31461,2023-02-15,2023-02-25,2023-02-27,2023-03-04,105864,105914
31904,2022-10-26,2022-11-05,2022-11-07,2022-11-12,107813,107863
30141,2022-05-13,2022-05-23,2022-05-25,2022-05-30,107734,107784
20413,2022-12-05,2022-12-15,2022-12-17,2022-12-22,103226,103276
2213,2023-03-24,2023-04-03,2023-04-05,2023-04-10,107747,107757
30503,2022-12-17,2022-12-27,2022-12-29,2023-01-03,103168,103178
17975,2023-03-09,2023-03-19,2023-03-21,2023-03-26,104088,104118
13474,2022-07-19,2022-07-29,2022-07-31,2022-08-05,103623,103673
26734,2022-07-06,2022-07-16,2022-07-18,2022-07-23,108966,108986
30997,2022-04-01,2022-04-11,2022-04-13,2022-04-18,104637,104667
21120,2022-04-18,2022-04-28,2022-04-30,2022-05-05,103344,103374
13941,2022-07-10,2022-07-20,2022-07-22,2022-07-27,104931,104951
18853,2023-02-20,2023-03-02,2023-03-04,2023-03-09,106515,106525
1629,2022-05-02,2022-05-12,2022-05-14,2022-05-19,100430,100480
6493,2022-12-07,2022-12-17,2022-12-19,2022-12-24,106753,106763
11382,2022-04-19,2022-04-29,2022-05-01,2022-05-06,106353,106403
12232,2022-06-06,2022-06-16,2022-06-18,2022-06-23,108037,108047
21669,2022-03-02,2022-03-12,2022-03-14,2022-03-19,107250,107270
31158,2023-05-05,2023-05-15,2023-05-17,2023-05-22,101149,101179
27418,2023-03-14,2023-03-24,2023-03-26,2023-03-31,107623,107643
32595,2022-11-12,2022-11-22,2022-11-24,2022-11-29,106752,106802
27399,2022-05-19,2022-05-29,2022-05-31,2022-06-05,103200,103220
25439,2023-03-27,2023-04-06,2023-04-08,2023-04-13,102591,102621
25472,2023-03-13,2023-03-23,2023-03-25,2023-03-30,106367,106387
15181,2022-07-26,2022-08-05,2022-08-07,2022-08-12,106352,106362
713,2022-10-27,2022-11-06,2022-11-08,2022-11-13,108357,108377
19931,2023-01-10,2023-01-20,2023-01-22,2023-01-27,101056,101086
32248,2022-03-10,2022-03-20,2022-03-22,2022-03-27,101133,101163
25675,2022-06-27,2022-07-07,2022-07-09,2022-07-14,111120,111130
21106,2023-01-26,2023-02-05,2023-02-07,2023-02-12,102795,102805
2740,2022-07-29,2022-08-08,2022-08-10,2022-08-15,104341,104391
30516,2022-09-07,2022-09-17,2022-09-19,2022-09-24,102906,102936
21182,2022-12-16,2022-12-26,2022-12-28,2023-01-02,103940,103990
22175,2022-03-16,2022-03-26,2022-03-28,2022-04-02,105271,105291
1676,2023-03-27,2023-04-06,2023-04-08,2023-04-13,105082,105112
14040,2022-06-15,2022-06-25,2022-06-27,2022-07-02,101879,101899
16942,2022-12-06,2022-12-16,2022-12-18,2022-12-23,101846,101866
31943,2022-11-23,2022-12-03,2022-12-05,2022-12-10,101587,101607
30766,2022-09-04,2022-09-14,2022-09-16,2022-09-21,105029,105079
29262,2023-05-20,2023-05-30,2023-06-01,2023-06-06,104048,104078
9111,2022-05-12,2022-05-22,2022-05-24,2022-05-29,105760,105780
29334,2022-11-23,2022-12-03,2022-12-05,2022-12-10,105543,105593
25711,2022-08-09,2022-08-19,2022-08-21,2022-08-26,106116,106136
27390,2023-02-11,2023-02-21,2023-02-23,2023-02-28,105855,105905
21836,2022-10-14,2022-10-24,2022-10-26,2022-10-31,110554,110584
13188,2023-02-09,2023-02-19,2023-02-21,2023-02-26,101132,101152
20229,2022-08-20,2022-08-30,2022-09-01,2022-09-06,104474,104524
21260,2023-02-25,2023-03-07,2023-03-09,2023-03-14,109768,109788
8409,2022-11-04,2022-11-14,2022-11-16,2022-11-21,101399,101449
32281,2023-01-18,2023-01-28,2023-01-30,2023-02-04,107404,107424
2577,2022-07-11,2022-07-21,2022-07-23,2022-07-28,110245,110295
20118,2022-03-16,2022-03-26,2022-03-28,2022-04-02,102470,102480
7183,2023-03-03,2023-03-13,2023-03-15,2023-03-20,110434,110444
10700,2023-03-10,2023-03-20,2023-03-22,2023-03-27,109104,109124
8793,2023-05-06,2023-05-16,2023-05-18,2023-05-23,104662,104692
22702,2022-04-23,2022-05-03,2022-05-05,2022-05-10,104470,104520
23234,2022-11-16,2022-11-26,2022-11-28,2022-12-03,110456,110506
6496,2023-02-20,2023-03-02,2023-03-04,2023-03-09,104708,104738
22722,2022-11-04,2022-11-14,2022-11-16,2022-11-21,105788,105818
29130,2022-05-19,2022-05-29,2022-05-31,2022-06-05,105196,105226
24813,2022-08-15,2022-08-25,2022-08-27,2022-09-01,105552,105602
13401,2022-09-02,2022-09-12,2022-09-14,2022-09-19,100377,100387
5349,2022-10-03,2022-10-13,2022-10-15,2022-10-20,110477,110497
2574,2022-07-08,2022-07-18,2022-07-20,2022-07-25,104107,104117
8470,2023-04-28,2023-05-08,2023-05-10,2023-05-15,103700,103720
28337,2022-10-06,2022-10-16,2022-10-18,2022-10-23,102110,102130
9129,2023-02-05,2023-02-15,2023-02-17,2023-02-22,106837,106857
25936,2023-03-16,2023-03-26,2023-03-28,2023-04-02,109974,110024
10527,2022-02-08,2022-02-18,2022-02-20,2022-02-25,103087,103137
3998,2022-10-30,2022-11-09,2022-11-11,2022-11-16,102208,102218
31715,2022-11-21,2022-12-01,2022-12-03,2022-12-08,104017,104047
26227,2022-08-12,2022-08-22,2022-08-24,2022-08-29,106282,106332
17796,2022-12-27,2023-01-06,2023-01-08,2023-01-13,102808,102838
25220,2023-01-09,2023-01-19,2023-01-21,2023-01-26,103191,103211
32184,2022-05-18,2022-05-28,2022-05-30,2022-06-04,108107,108157
20462,2023-03-28,2023-04-07,2023-04-09,2023-04-14,106654,106684
30748,2023-02-15,2023-02-25,2023-02-27,2023-03-04,110220,110230
28506,2022-09-01,2022-09-11,2022-09-13,2022-09-18,110988,111018
21044,2022-11-24,2022-12-04,2022-12-06,2022-12-11,110606,110656
13857,2022-07-28,2022-08-07,2022-08-09,2022-08-14,102029,102059
14491,2022-09-21,2022-10-01,2022-10-03,2022-10-08,109166,109216
26823,2022-06-13,2022-06-23,2022-06-25,2022-06-30,100600,100650
17992,2022-11-21,2022-12-01,2022-12-03,2022-12-08,100540,100550
29056,2023-03-03,2023-03-13,2023-03-15,2023-03-20,108248,108298
32991,2022-07-24,2022-08-03,2022-08-05,2022-08-10,110752,110762
3648,2022-03-09,2022-03-19,2022-03-21,2022-03-26,100487,100517
3193,2022-09-25,2022-10-05,2022-10-07,2022-10-12,104463,104473
26499,2022-10-17,2022-10-27,2022-10-29,2022-11-03,104770,104780
22855,2022-03-14,2022-03-24,2022-03-26,2022-03-31,101519,101549
7702,2022-02-26,2022-03-08,2022-03-10,2022-03-15,101528,101578
20438,2023-01-15,2023-01-25,2023-01-27,2023-02-01,103532,103582
10414,2022-08-18,2022-08-28,2022-08-30,2022-09-04,101595,101645
11017,2022-08-17,2022-08-27,2022-08-29,2022-09-03,102035,102085
26948,2022-04-09,2022-04-19,2022-04-21,2022-04-26,110922,110952
2121,2023-05-30,2023-06-09,2023-06-11,2023-06-16,109167,109197
2847,2023-04-11,2023-04-21,2023-04-23,2023-04-28,104954,104974
5919,2022-10-23,2022-11-02,2022-11-04,2022-11-09,105881,105931
23142,2022-02-10,2022-02-20,2022-02-22,2022-02-27,100634,100644
31644,2022-06-15,2022-06-25,2022-06-27,2022-07-02,100803,100823
27802,2023-01-26,2023-02-05,2023-02-07,2023-02-12,103375,103425
9,2023-01-12,2023-01-22,2023-01-24,2023-01-29,104634,104664
4527,2022-03-11,2022-03-21,2022-03-23,2022-03-28,104196,104246
10901,2023-05-24,2023-06-03,2023-06-05,2023-06-10,107350,107400
12511,2022-02-25,2022-03-07,2022-03-09,2022-03-14,102368,102388
7539,2022-05-27,2022-06-06,2022-06-08,2022-06-13,108966,108996
10917,2022-05-05,2022-05-15,2022-05-17,2022-05-22,110118,110138
5495,2022-10-24,2022-11-03,2022-11-05,2022-11-10,103722,103752
997,2022-12-14,2022-12-24,2022-12-26,2022-12-31,110973,110983
21971,2022-08-22,2022-09-01,2022-09-03,2022-09-08,103899,103909
6584,2022-05-15,2022-05-25,2022-05-27,2022-06-01,102784,102804
20380,2023-04-19,2023-04-29,2023-05-01,2023-05-06,102444,102494
29947,2023-03-11,2023-03-21,2023-03-23,2023-03-28,105748,105758
2414,2022-04-05,2022-04-15,2022-04-17,2022-04-22,108476,108506
1287,2022-04-10,2022-04-20,2022-04-22,2022-04-27,104560,104580
11447,2023-05-25,2023-06-04,2023-06-06,2023-06-11,101566,101596
