account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
4692,15384,1290,2019-10-13,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4693,3771,8363,2021-09-01,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4694,19776,22464,2020-03-30,In progress,Overdrawn account,Account balance dropped below zero
4695,11066,12016,2021-05-11,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4696,11238,4890,2020-09-05,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4697,2633,4170,2019-11-04,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
4698,28283,13964,2021-03-20,In progress,Overdrawn account,Account balance dropped below zero
4699,22775,23475,2022-12-27,In progress,Overdrawn account,Account balance dropped below zero
4700,12969,14869,2021-10-09,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4701,12587,26831,2019-11-05,Resolved,Overdrawn account,Account balance dropped below zero
4702,10509,12675,2021-01-22,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4703,18958,20975,2021-10-17,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4704,3693,12792,2020-10-04,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4705,24992,8379,2022-09-01,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
4706,14885,28493,2021-11-01,Resolved,Overdrawn account,Account balance dropped below zero
4707,10642,21204,2021-09-24,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4708,8067,23911,2021-04-11,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4709,16164,11442,2021-10-12,In progress,Overdrawn account,Account balance dropped below zero
4710,18385,26641,2021-04-22,Resolved,Overdrawn account,Account balance dropped below zero
4711,8485,6615,2021-07-03,In progress,Overdrawn account,Account balance dropped below zero
4712,13843,25281,2020-11-03,Under investigation,Overdrawn account,Account balance dropped below zero
4713,10287,10403,2021-09-14,In progress,Overdrawn account,Account balance dropped below zero
4714,13771,11808,2023-03-03,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4715,1089,10004,2022-02-11,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4716,8721,16666,2023-05-22,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4717,10000,14845,2021-04-26,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4718,24936,15552,2021-12-30,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4719,2433,10148,2023-03-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4720,20423,11521,2021-11-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4721,2744,19892,2020-03-09,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4722,26291,22457,2022-04-05,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4723,12328,7252,2021-03-23,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4724,19321,22754,2020-03-13,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
4725,2988,91,2022-11-06,Resolved,Overdrawn account,Account balance dropped below zero
4726,18471,15014,2021-04-03,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4727,26878,26395,2021-03-25,In progress,Overdrawn account,Account balance dropped below zero
4728,28500,19606,2021-03-02,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4729,25441,14687,2020-04-10,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4730,20761,15112,2023-05-16,Under investigation,Overdrawn account,Account balance dropped below zero
4731,22420,10648,2021-08-23,Under investigation,Overdrawn account,Account balance dropped below zero
4732,13915,28336,2021-05-28,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4733,21865,20415,2022-01-22,In progress,Overdrawn account,Account balance dropped below zero
4734,2023,25459,2020-02-27,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4735,17782,24212,2022-07-14,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4736,6749,22103,2023-06-10,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4737,24580,9076,2022-08-14,In progress,Overdrawn account,Account balance dropped below zero
4738,11400,23420,2019-10-10,Under investigation,Overdrawn account,Account balance dropped below zero
4739,18154,18692,2019-11-16,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4740,4416,20865,2021-07-13,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4741,20452,22959,2019-07-21,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4742,79,6898,2020-03-09,In progress,Overdrawn account,Account balance dropped below zero
4743,26102,19125,2023-02-05,Resolved,Overdrawn account,Account balance dropped below zero
4744,10789,23679,2022-04-02,In progress,Overdrawn account,Account balance dropped below zero
4745,24662,27555,2022-12-27,In progress,Overdrawn account,Account balance dropped below zero
4746,20403,10882,2019-11-02,Resolved,Overdrawn account,Account balance dropped below zero
4747,27076,14087,2021-06-18,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4748,17258,26121,2022-06-20,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4749,2191,17222,2023-03-28,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4750,19662,3454,2022-11-01,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4751,21532,3795,2022-10-21,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4752,12493,22301,2021-03-13,Resolved,Overdrawn account,Account balance dropped below zero
4753,11609,27355,2022-01-13,Under investigation,Overdrawn account,Account balance dropped below zero
4754,9478,28023,2022-06-14,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4755,8696,26198,2019-08-04,Under investigation,Overdrawn account,Account balance dropped below zero
4756,27692,8329,2023-03-25,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4757,7965,22488,2022-01-08,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4758,17901,9483,2021-11-29,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4759,27955,28866,2021-11-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4760,583,11340,2021-12-01,Resolved,Overdrawn account,Account balance dropped below zero
4761,6872,17152,2021-12-09,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4762,11530,24739,2023-03-08,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4763,22774,13048,2021-03-13,Resolved,Overdrawn account,Account balance dropped below zero
4764,5122,10842,2021-09-17,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4765,6392,1565,2019-11-18,Resolved,Overdrawn account,Account balance dropped below zero
4766,19549,16118,2023-06-24,In progress,Overdrawn account,Account balance dropped below zero
4767,22833,12823,2022-03-20,Resolved,Overdrawn account,Account balance dropped below zero
4768,24139,14579,2020-11-27,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4769,1654,26290,2019-09-08,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4770,9105,1710,2023-01-11,Resolved,Overdrawn account,Account balance dropped below zero
4771,5001,6880,2023-06-22,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4772,309,22815,2019-09-30,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4773,8776,18918,2019-10-17,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4774,19501,17553,2021-07-06,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4775,5331,13364,2020-10-27,In progress,Overdrawn account,Account balance dropped below zero
4776,2807,6123,2020-06-24,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4777,16938,26095,2020-12-01,Resolved,Overdrawn account,Account balance dropped below zero
4778,17381,6324,2020-07-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4779,5535,16588,2022-09-11,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4780,28176,19902,2022-03-29,In progress,Overdrawn account,Account balance dropped below zero
4781,9746,3438,2020-06-09,Under investigation,Overdrawn account,Account balance dropped below zero
4782,21602,12160,2021-01-04,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4783,24454,6115,2019-10-23,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4784,14819,20862,2019-11-09,Under investigation,Overdrawn account,Account balance dropped below zero
4785,20487,24381,2021-10-28,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4786,15869,15910,2019-09-17,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4787,15188,15559,2020-02-24,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4788,28121,26666,2019-09-23,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4789,18580,15159,2020-03-24,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4790,19157,11628,2023-01-25,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4791,447,23706,2020-04-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
4792,21827,22017,2022-10-22,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
4793,9850,5576,2019-08-04,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
4794,15059,4982,2021-03-31,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4795,3609,9535,2020-05-20,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
4796,16699,11049,2022-05-31,In progress,Overdrawn account,Account balance dropped below zero
4797,14452,24562,2020-09-17,Resolved,Overdrawn account,Account balance dropped below zero
4798,15805,4678,2020-05-03,In progress,Overdrawn account,Account balance dropped below zero
4799,19868,7746,2020-12-25,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4800,18210,20049,2019-11-07,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4801,13631,7402,2023-06-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
4802,24208,10328,2021-04-02,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
