account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
2873,23639,8222,2016-10-24,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2874,27552,25655,2010-07-17,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2875,368,5114,2018-11-27,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2876,9376,24773,2017-03-16,Under investigation,Overdrawn account,Account balance dropped below zero
2877,9501,14340,2019-11-13,In progress,Overdrawn account,Account balance dropped below zero
2878,1398,6485,2014-03-06,Under investigation,Overdrawn account,Account balance dropped below zero
2879,20662,966,2014-09-10,Resolved,Overdrawn account,Account balance dropped below zero
2880,16795,12786,2017-07-18,In progress,Overdrawn account,Account balance dropped below zero
2881,22549,14922,2009-11-23,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2882,4849,19130,2019-09-26,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2883,16745,26910,2018-03-10,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2884,20742,28990,2018-10-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2885,20717,20810,2014-07-29,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2886,11757,23383,2018-09-05,In progress,Overdrawn account,Account balance dropped below zero
2887,12503,7474,2014-06-21,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2888,18872,19068,2010-03-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2889,16997,154,2010-04-24,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2890,21703,27309,2015-08-22,In progress,Overdrawn account,Account balance dropped below zero
2891,20965,25422,2016-01-03,In progress,Overdrawn account,Account balance dropped below zero
2892,4131,12951,2010-05-26,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2893,27300,27503,2013-01-05,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2894,20299,12823,2010-08-21,Resolved,Overdrawn account,Account balance dropped below zero
2895,22974,3413,2015-03-03,Under investigation,Overdrawn account,Account balance dropped below zero
2896,9925,2042,2011-06-10,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2897,6724,22419,2014-03-17,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2898,28170,7624,2016-03-11,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2899,27488,20632,2010-10-11,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2900,3217,13676,2011-11-25,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2901,7551,2906,2010-08-30,In progress,Overdrawn account,Account balance dropped below zero
2902,11609,20776,2020-03-15,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2903,15129,9108,2018-04-25,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2904,1691,13261,2010-06-11,Resolved,Overdrawn account,Account balance dropped below zero
2905,6538,12525,2014-07-04,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2906,16142,21881,2020-05-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2907,15010,17754,2019-02-28,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2908,2331,24597,2015-02-11,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2909,17143,28530,2011-12-04,Under investigation,Overdrawn account,Account balance dropped below zero
2910,22666,13495,2012-07-18,In progress,Overdrawn account,Account balance dropped below zero
2911,23973,16690,2014-01-05,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2912,16645,24735,2013-07-20,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2913,10295,8282,2015-03-28,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2914,13514,15698,2016-11-02,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2915,12041,21065,2014-06-14,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2916,25714,16646,2015-11-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2917,19451,21893,2013-02-19,Resolved,Overdrawn account,Account balance dropped below zero
2918,28573,21156,2020-01-10,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2919,5771,6687,2010-03-22,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2920,736,11416,2015-09-10,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2921,8325,10013,2020-01-11,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2922,4705,19865,2017-10-10,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2923,18499,22960,2013-09-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2924,3268,7882,2012-07-07,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2925,21585,19293,2020-01-23,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2926,17015,16862,2018-10-03,Under investigation,Overdrawn account,Account balance dropped below zero
2927,28624,17461,2010-02-20,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2928,11357,11420,2018-07-13,In progress,Overdrawn account,Account balance dropped below zero
2929,24506,15167,2015-08-16,Resolved,Overdrawn account,Account balance dropped below zero
2930,3246,7673,2014-03-29,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2931,27986,26847,2018-02-16,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2932,6523,23032,2015-08-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2933,8881,25950,2018-02-08,Resolved,Overdrawn account,Account balance dropped below zero
2934,12936,3949,2017-04-04,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2935,7016,6405,2020-06-28,Resolved,Overdrawn account,Account balance dropped below zero
2936,8664,19518,2014-01-03,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2937,3051,5162,2016-04-29,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2938,7449,4669,2011-12-20,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2939,25972,152,2014-03-08,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2940,4005,20249,2017-06-19,Under investigation,Overdrawn account,Account balance dropped below zero
2941,24899,27484,2011-11-20,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2942,15458,21216,2019-08-05,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2943,17454,12405,2014-05-16,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2944,5351,21449,2015-06-06,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2945,15115,24899,2011-08-14,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2946,24174,8488,2018-12-30,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2947,9316,5735,2017-08-18,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2948,19854,10922,2018-12-15,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2949,15931,23877,2017-10-06,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2950,9014,23369,2010-08-22,In progress,Overdrawn account,Account balance dropped below zero
2951,25722,21348,2011-05-03,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2952,3095,7964,2019-05-08,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2953,18419,10479,2013-01-27,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2954,9606,2268,2018-04-25,In progress,Overdrawn account,Account balance dropped below zero
2955,20061,21412,2010-05-31,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2956,19552,15902,2012-10-02,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2957,24098,28922,2015-08-03,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2958,13723,5949,2014-09-29,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2959,10352,7913,2011-10-02,Under investigation,Overdrawn account,Account balance dropped below zero
2960,16417,8162,2009-11-23,Resolved,Overdrawn account,Account balance dropped below zero
2961,16093,7685,2016-04-01,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2962,7779,21539,2010-11-11,Resolved,Overdrawn account,Account balance dropped below zero
2963,3667,7685,2014-04-07,Resolved,Overdrawn account,Account balance dropped below zero
2964,21741,26148,2013-08-17,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2965,26819,24730,2019-07-09,Under investigation,Overdrawn account,Account balance dropped below zero
2966,24866,15862,2010-05-12,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2967,21955,13690,2018-08-23,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2968,5668,5567,2011-11-12,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2969,19735,27434,2018-09-15,Under investigation,Overdrawn account,Account balance dropped below zero
2970,10055,2648,2016-04-09,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2971,19083,12846,2015-09-07,In progress,Overdrawn account,Account balance dropped below zero
2972,14404,11268,2014-12-31,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2973,7154,28186,2012-07-25,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2974,23856,28486,2017-09-15,Under investigation,Overdrawn account,Account balance dropped below zero
2975,7464,16116,2016-11-10,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2976,6541,25292,2019-09-27,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2977,18105,16831,2010-06-20,Resolved,Overdrawn account,Account balance dropped below zero
2978,7871,5769,2019-09-28,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2979,7037,12860,2020-04-12,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2980,14775,27772,2013-03-11,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2981,14153,6599,2015-05-24,In progress,Overdrawn account,Account balance dropped below zero
